id;route_id;sec;location_id;lat;lng;description;activity
1;Changsha-Kolyadichi(Centre);1;Changsha, Hunan;0.000000;0.000000;Changsha;P
2;Changsha-Kolyadichi(Centre);5;0;43.651130;111.970422;Erenhot, Inner Mongol;
3;Changsha-Kolyadichi(Centre);6;0;43.719100;111.907900;Zamiin Uud, Mongolia;
4;Changsha-Kolyadichi(Centre);7;0;47.923700;106.918900;Ulan Bator, Mongolia;
5;Changsha-Kolyadichi(Centre);8;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
6;Changsha-Kolyadichi(Centre);9;0;56.845600;60.631500;Ekaterinburg, Russia;
7;Changsha-Kolyadichi(Centre);11;0;54.682706;31.035549;Krasnoe, Russia;
8;Changsha-Kolyadichi(Centre);12;0;54.649575;30.658756;Osinovka, Russia;
9;Changsha-Kolyadichi(Centre);13;Kolyadichi, Minsk;0.000000;0.000000;Kolyadichi, Belarus;D
10;Changsha-Kolyadichi(Centre);10;Moscow, Moscow;0.000000;0.000000;Moscow;
11;Changsha-Kolyadichi(Centre);4;Tianjin, Tianjin;0.000000;0.000000;Tianjin;
12;Changsha-Kolyadichi(Centre);2;Wuhan, Hubei;0.000000;0.000000;Wuhan;
13;Changsha-Kolyadichi(Centre);3;Hefei, Anhui;0.000000;0.000000;Hefei;
14;Zhengzhou-Malaszewicze(South);1;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;P
15;Zhengzhou-Malaszewicze(South);2;69;0.000000;0.000000;Lanzhou, Gansu;
16;Zhengzhou-Malaszewicze(South);3;60;0.000000;0.000000;Alashankou, Xinjiang;
17;Zhengzhou-Malaszewicze(South);5;0;48.318623;74.980324;Aktogay, Kazakhstan;
18;Zhengzhou-Malaszewicze(South);6;70;0.000000;0.000000;Astana, Kazakhstan;
19;Zhengzhou-Malaszewicze(South);4;0;45.256600;82.493100;Dostyk, Kazakhstan;
21;Zhengzhou-Malaszewicze(South);7;0;53.223700;63.652000;Kostanay, Kazakhstan;
23;Zhengzhou-Malaszewicze(South);8;71;0.000000;0.000000;Orenburg;
24;Zhengzhou-Malaszewicze(South);9;Moscow, Moscow;0.000000;0.000000;Moscow;
25;Zhengzhou-Malaszewicze(South);10;Brest, Brest;0.000000;0.000000;Brest;
26;Zhengzhou-Malaszewicze(South);11;0;52.073400;23.603800;Terespol, Poland;
27;Zhengzhou-Malaszewicze(South);12;Malaszewicze, Lublin;0.000000;0.000000;;D
28;Zhengzhou-Malaszewicze(Centre);1;Zhengzhou, Henan;0.000000;0.000000;;P
29;Zhengzhou-Malaszewicze(Centre);2;Tianjin, Tianjin;0.000000;0.000000;;
30;Zhengzhou-Malaszewicze(Centre);3;0;43.651130;111.970422;Erenhot, Inner Mongol;
31;Zhengzhou-Malaszewicze(Centre);4;0;43.719100;111.907900;Zamiin Uud, Mongolia;
32;Zhengzhou-Malaszewicze(Centre);5;0;47.923700;106.918900;Ulan Bator, Mongolia;
33;Zhengzhou-Malaszewicze(Centre);6;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
34;Zhengzhou-Malaszewicze(Centre);7;0;56.845600;60.631500;Ekaterinburg, Russia;
35;Zhengzhou-Malaszewicze(Centre);8;Moscow, Moscow;0.000000;0.000000;;
36;Zhengzhou-Malaszewicze(Centre);9;Brest, Brest;0.000000;0.000000;;
37;Zhengzhou-Malaszewicze(Centre);10;0;52.073800;23.612600;Terespol, Poland;
38;Zhengzhou-Malaszewicze(Centre);11;Malaszewicze, Lublin;0.000000;0.000000;;D
39;Zhengzhou-Hamburg(Centre);1;Zhengzhou, Henan;0.000000;0.000000;;P
40;Zhengzhou-Hamburg(Centre);2;Tianjin, Tianjin;0.000000;0.000000;;
41;Zhengzhou-Hamburg(Centre);3;0;43.651130;111.970422;Erenhot, Inner Mongol;
42;Zhengzhou-Hamburg(Centre);4;0;43.719100;111.907900;Zamiin Uud, Mongolia;
43;Zhengzhou-Hamburg(Centre);5;0;47.923700;106.918900;Ulan Bator, Mongolia;
44;Zhengzhou-Hamburg(Centre);6;Novosibirsk, Novosibirsk;0.000000;0.000000;;
45;Zhengzhou-Hamburg(Centre);7;0;56.845600;60.631500;Ekaterinburg, Russia;
46;Zhengzhou-Hamburg(Centre);8;Moscow, Moscow;0.000000;0.000000;;
47;Zhengzhou-Hamburg(Centre);9;Brest, Brest;0.000000;0.000000;;
48;Zhengzhou-Hamburg(Centre);10;0;52.073800;23.612600;Terespol, Poland;
49;Zhengzhou-Hamburg(Centre);11;Warsaw, Mazovia;0.000000;0.000000;;
50;Zhengzhou-Hamburg(Centre);13;Hamburg, Hamburg;0.000000;0.000000;;D
51;Zhengzhou-Hamburg(Centre);12;77;0.000000;0.000000;;
52;Zhengzhou-Hamburg(South);1;Zhengzhou, Henan;0.000000;0.000000;;P
53;Zhengzhou-Hamburg(South);2;69;0.000000;0.000000;;
54;Zhengzhou-Hamburg(South);3;60;0.000000;0.000000;;
55;Zhengzhou-Hamburg(South);4;0;45.256600;82.493100;Dostyk, Kazakhstan;
56;Zhengzhou-Hamburg(South);5;0;48.318623;74.980324;Aktogay, Kazakhstan;
57;Zhengzhou-Hamburg(South);6;70;0.000000;0.000000;;
58;Zhengzhou-Hamburg(South);7;0;53.223700;63.652000;Kostanay, Kazakhstan;
59;Zhengzhou-Hamburg(South);8;71;0.000000;0.000000;;
60;Zhengzhou-Hamburg(South);9;Moscow, Moscow;0.000000;0.000000;;
61;Zhengzhou-Hamburg(South);10;Brest, Brest;0.000000;0.000000;;
62;Zhengzhou-Hamburg(South);11;0;52.073400;23.603800;Terespol, Poland;
63;Zhengzhou-Hamburg(South);12;Warsaw, Mazovia;0.000000;0.000000;;
64;Zhengzhou-Hamburg(South);13;77;0.000000;0.000000;;
65;Zhengzhou-Hamburg(South);14;Hamburg, Hamburg;0.000000;0.000000;;D
66;Almaty-Zhengzhou(South);1;Almaty, Almaty Qalasy;0.000000;0.000000;Almaty;P
67;Almaty-Zhengzhou(South);2;0;45.895000;78.718056;Matay, Kazahstan;
68;Almaty-Zhengzhou(South);3;0;46.183892;81.097622;Beskol, Kazahstan;
69;Almaty-Zhengzhou(South);4;0;45.256600;82.493100;Dostyk, Kazakhstan;
70;Almaty-Zhengzhou(South);5;60;0.000000;0.000000;Alashankou;
71;Almaty-Zhengzhou(South);6;0;43.825592;87.616852;Urumqi, Xinjiang, China;
72;Almaty-Zhengzhou(South);7;0;42.821594;93.497772;Kumul, Xinjiang, China;
73;Almaty-Zhengzhou(South);8;17179;0.000000;0.000000;Jiuquan;
74;Almaty-Zhengzhou(South);9;16722;0.000000;0.000000;Wuwei;
75;Almaty-Zhengzhou(South);10;Xi'an, Shaanxi;0.000000;0.000000;Xian;
76;Almaty-Zhengzhou(South);11;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;D
81;Changsha-Budapest(Centre);15;Budapest, Budapest;0.000000;0.000000;Budapest;D
82;Changsha-Budapest(Centre);14;Krakow, Lesser Poland Voivodeship;0.000000;0.000000;Krakow;
83;Changsha-Budapest(Centre);13;Brest, Brest;0.000000;0.000000;Brest;
84;Changsha-Budapest(Centre);12;Moscow, Moscow;0.000000;0.000000;Moscow;
85;Changsha-Budapest(Centre);11;0;56.845600;60.631500;Ekaterinburg, Russia;
86;Changsha-Budapest(Centre);10;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
87;Changsha-Budapest(Centre);9;0;50.382778;106.105556;Naushki, Buryatia, Russia;
88;Changsha-Budapest(Centre);8;0;47.923700;106.918900;Ulan Bator, Mongolia;
89;Changsha-Budapest(Centre);7;0;43.719100;111.907900;Zamiin Uud, Mongolia;
90;Changsha-Budapest(Centre);6;0;43.651130;111.970422;Erenhot, Inner Mongolia;
91;Changsha-Budapest(Centre);5;16655;0.000000;0.000000;Datong;
92;Changsha-Budapest(Centre);4;16876;0.000000;0.000000;Xinzhou;
93;Changsha-Budapest(Centre);3;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;
94;Changsha-Budapest(Centre);2;Wuhan, Hubei;0.000000;0.000000;Wuhan;
95;Changsha-Budapest(Centre);1;Changsha, Hunan;0.000000;0.000000;Changsha;P
96;Brest-Zhengzhou(Centre);9;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;D
97;Brest-Zhengzhou(Centre);8;Tianjin, Tianjin;0.000000;0.000000;Tianjin;
98;Brest-Zhengzhou(Centre);7;0;43.651130;111.970422;Erenhot, Inner Mongol;
99;Brest-Zhengzhou(Centre);6;0;43.719100;111.907900;Zamiin Uud, Mongolia;
100;Brest-Zhengzhou(Centre);5;0;47.923700;106.918900;Ulan Bator, Mongolia;
101;Brest-Zhengzhou(Centre);4;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
102;Brest-Zhengzhou(Centre);3;0;56.845600;60.631500;Ekaterinburg, Russia;
103;Brest-Zhengzhou(Centre);2;Moscow, Moscow;0.000000;0.000000;Moscow;
104;Brest-Zhengzhou(Centre);1;Brest, Brest;0.000000;0.000000;Brest;P
105;Brest-Zhengzhou(South);10;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;D
106;Brest-Zhengzhou(South);9;69;0.000000;0.000000;Lanzhou;
107;Brest-Zhengzhou(South);8;60;0.000000;0.000000;Alashankou;
108;Brest-Zhengzhou(South);7;0;45.256600;82.493100;Dostyk, Kazakhstan;
109;Brest-Zhengzhou(South);6;0;48.318623;74.980324;Aktogay, Kazakhstan;
110;Brest-Zhengzhou(South);5;70;0.000000;0.000000;Astana;
111;Brest-Zhengzhou(South);4;0;53.223700;63.652000;Kostanay, Kazakhstan;
112;Brest-Zhengzhou(South);3;71;0.000000;0.000000;Orenburg;
113;Brest-Zhengzhou(South);2;Moscow, Moscow;0.000000;0.000000;Moscow;
114;Brest-Zhengzhou(South);1;Brest, Brest;0.000000;0.000000;Brest;P
144;Hamburg-Changsha(Centre);15;Changsha, Hunan;0.000000;0.000000;Changsha;D
145;Hamburg-Changsha(Centre);14;Wuhan, Hubei;0.000000;0.000000;Wuhan;
146;Hamburg-Changsha(Centre);13;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;
147;Hamburg-Changsha(Centre);12;16876;0.000000;0.000000;Xinzhou;
148;Hamburg-Changsha(Centre);11;16655;0.000000;0.000000;Datong;
149;Hamburg-Changsha(Centre);10;0;43.651130;111.970422;Erenhot, Inner Mongolia;
150;Hamburg-Changsha(Centre);9;0;43.719100;111.907900;Zamiin Uud, Mongolia;
151;Hamburg-Changsha(Centre);8;0;47.923700;106.918900;Ulan Bator, Mongolia;
152;Hamburg-Changsha(Centre);7;0;50.382778;106.105556;Naushki, Buryatia, Russia;
153;Hamburg-Changsha(Centre);6;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
154;Hamburg-Changsha(Centre);5;0;56.845600;60.631500;Ekaterinburg, Russia;
155;Hamburg-Changsha(Centre);4;Moscow, Moscow;0.000000;0.000000;Moscow;
156;Hamburg-Changsha(Centre);3;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
157;Hamburg-Changsha(Centre);2;77;0.000000;0.000000;Berlin;
158;Hamburg-Changsha(Centre);1;Hamburg, Hamburg;0.000000;0.000000;Hamburg;P
159;Chengdu-Lodz(South);17;Lodz, Lodz Voivodeship;0.000000;0.000000;Lodz;D
160;Chengdu-Lodz(South);16;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
161;Chengdu-Lodz(South);15;0;52.073400;23.603800;Terespol, Poland;
162;Chengdu-Lodz(South);14;Brest, Brest;0.000000;0.000000;Brest;
163;Chengdu-Lodz(South);13;Moscow, Moscow;0.000000;0.000000;Moscow;
164;Chengdu-Lodz(South);12;71;0.000000;0.000000;Orenburg;
165;Chengdu-Lodz(South);11;0;53.223700;63.652000;Kostanay, Kazakhstan;
166;Chengdu-Lodz(South);10;70;0.000000;0.000000;Astana;
167;Chengdu-Lodz(South);9;0;48.318623;74.980324;Aktogay, Kazakhstan;
168;Chengdu-Lodz(South);8;0;45.256600;82.493100;Dostyk, Kazakhstan;
169;Chengdu-Lodz(South);7;60;0.000000;0.000000;Alashankou;
170;Chengdu-Lodz(South);6;0;43.825592;87.616852;Urumqi, Xinjiang, China;
171;Chengdu-Lodz(South);5;0;42.821594;93.497772;Kumul, Xinjiang, China;
172;Chengdu-Lodz(South);4;17179;0.000000;0.000000;Jiuquan;
173;Chengdu-Lodz(South);3;16722;0.000000;0.000000;Wuwei;
174;Chengdu-Lodz(South);2;0;34.367750;107.237050;Baoji, Shaanxi, China;
175;Chengdu-Lodz(South);1;Chengdu, Sichuan;0.000000;0.000000;Chengdu;P
176;Chengdu-Nuremberg(South);20;Nuremberg, Bavaria;0.000000;0.000000;Nuremberg;D
177;Chengdu-Nuremberg(South);19;17533;0.000000;0.000000;Erfurt;
178;Chengdu-Nuremberg(South);18;77;0.000000;0.000000;Berlin;
179;Chengdu-Nuremberg(South);17;Poznan, Greater Poland;0.000000;0.000000;Poznan;
180;Chengdu-Nuremberg(South);16;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
181;Chengdu-Nuremberg(South);15;0;52.073400;23.603800;Terespol, Poland;
182;Chengdu-Nuremberg(South);14;Brest, Brest;0.000000;0.000000;Brest;
183;Chengdu-Nuremberg(South);13;Moscow, Moscow;0.000000;0.000000;Moscow;
184;Chengdu-Nuremberg(South);12;71;0.000000;0.000000;Orenburg;
185;Chengdu-Nuremberg(South);11;0;53.223700;63.652000;Kostanay, Kazakhstan;
186;Chengdu-Nuremberg(South);10;70;0.000000;0.000000;Astana;
187;Chengdu-Nuremberg(South);9;0;48.318623;74.980324;Aktogay, Kazakhstan;
188;Chengdu-Nuremberg(South);8;0;45.256600;82.493100;Dostyk, Kazakhstan;
189;Chengdu-Nuremberg(South);7;60;0.000000;0.000000;Alashankou;
190;Chengdu-Nuremberg(South);6;0;43.825592;87.616852;Urumqi, Xinjiang, China;
191;Chengdu-Nuremberg(South);5;0;42.821594;93.497772;Kumul, Xinjiang, China;
192;Chengdu-Nuremberg(South);4;17179;0.000000;0.000000;Jiuquan;
193;Chengdu-Nuremberg(South);3;16722;0.000000;0.000000;Wuwei;
194;Chengdu-Nuremberg(South);2;0;34.367750;107.237050;Baoji, Shaanxi, China;
195;Chengdu-Nuremberg(South);1;Chengdu, Sichuan;0.000000;0.000000;Chengdu;P
196;Chengdu-Tilburg(South);22;Tilburg, North Brabant;0.000000;0.000000;Tilburg;D
197;Chengdu-Tilburg(South);21;0;51.370000;6.168060;Venlo, Limburg;
198;Chengdu-Tilburg(South);20;17497;0.000000;0.000000;Dortmund;
199;Chengdu-Tilburg(South);19;17500;0.000000;0.000000;Hannover;
200;Chengdu-Tilburg(South);18;77;0.000000;0.000000;Berlin;
201;Chengdu-Tilburg(South);17;Poznan, Greater Poland;0.000000;0.000000;Poznan;
202;Chengdu-Tilburg(South);16;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
203;Chengdu-Tilburg(South);15;0;52.073400;23.603800;Terespol, Poland;
204;Chengdu-Tilburg(South);14;Brest, Brest;0.000000;0.000000;Brest;
205;Chengdu-Tilburg(South);13;Moscow, Moscow;0.000000;0.000000;Moscow;
206;Chengdu-Tilburg(South);12;71;0.000000;0.000000;Orenburg;
207;Chengdu-Tilburg(South);11;0;53.223700;63.652000;Kostanay, Kazakhstan;
208;Chengdu-Tilburg(South);10;70;0.000000;0.000000;Astana;
209;Chengdu-Tilburg(South);9;0;48.318623;74.980324;Aktogay, Kazakhstan;
210;Chengdu-Tilburg(South);8;0;45.256600;82.493100;Dostyk, Kazakhstan;
211;Chengdu-Tilburg(South);7;60;0.000000;0.000000;Alashankou;
212;Chengdu-Tilburg(South);6;0;43.825592;87.616852;Urumqi, Xinjiang, China;
213;Chengdu-Tilburg(South);5;0;42.821594;93.497772;Kumul, Xinjiang, China;
214;Chengdu-Tilburg(South);4;17179;0.000000;0.000000;Jiuquan;
215;Chengdu-Tilburg(South);3;16722;0.000000;0.000000;Wuwei;
216;Chengdu-Tilburg(South);2;0;34.367750;107.237050;Baoji, Shaanxi, China;
217;Chengdu-Tilburg(South);1;Chengdu, Sichuan;0.000000;0.000000;Chengdu;P
218;Lodz-Chengdu(South);17;Chengdu, Sichuan;0.000000;0.000000;Chengdu;D
219;Lodz-Chengdu(South);16;0;34.367750;107.237050;Baoji, Shaanxi, China;
220;Lodz-Chengdu(South);15;16722;0.000000;0.000000;Wuwei;
221;Lodz-Chengdu(South);14;17179;0.000000;0.000000;Jiuquan;
222;Lodz-Chengdu(South);13;0;42.821594;93.497772;Kumul, Xinjiang, China;
223;Lodz-Chengdu(South);12;0;43.825592;87.616852;Urumqi, Xinjiang, China;
224;Lodz-Chengdu(South);11;60;0.000000;0.000000;Alashankou;
225;Lodz-Chengdu(South);10;0;45.256600;82.493100;Dostyk, Kazakhstan;
226;Lodz-Chengdu(South);9;0;48.318623;74.980324;Aktogay, Kazakhstan;
227;Lodz-Chengdu(South);8;70;0.000000;0.000000;Astana;
228;Lodz-Chengdu(South);7;0;53.223700;63.652000;Kostanay, Kazakhstan;
229;Lodz-Chengdu(South);6;71;0.000000;0.000000;Orenburg;
230;Lodz-Chengdu(South);5;Moscow, Moscow;0.000000;0.000000;Moscow;
231;Lodz-Chengdu(South);4;Brest, Brest;0.000000;0.000000;Brest;
232;Lodz-Chengdu(South);3;0;52.073400;23.603800;Terespol, Poland;
233;Lodz-Chengdu(South);2;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
234;Lodz-Chengdu(South);1;Lodz, Lodz Voivodeship;0.000000;0.000000;Lodz;P
235;Nuremberg-Chengdu(South);20;Chengdu, Sichuan;0.000000;0.000000;Chengdu;D
236;Nuremberg-Chengdu(South);19;0;34.367750;107.237050;Baoji, Shaanxi, China;
237;Nuremberg-Chengdu(South);18;16722;0.000000;0.000000;Wuwei;
238;Nuremberg-Chengdu(South);17;17179;0.000000;0.000000;Jiuquan;
239;Nuremberg-Chengdu(South);16;0;42.821594;93.497772;Kumul, Xinjiang, China;
240;Nuremberg-Chengdu(South);15;0;43.825592;87.616852;Urumqi, Xinjiang, China;
241;Nuremberg-Chengdu(South);14;60;0.000000;0.000000;Alashankou;
242;Nuremberg-Chengdu(South);13;0;45.256600;82.493100;Dostyk, Kazakhstan;
243;Nuremberg-Chengdu(South);12;0;48.318623;74.980324;Aktogay, Kazakhstan;
244;Nuremberg-Chengdu(South);11;70;0.000000;0.000000;Astana;
245;Nuremberg-Chengdu(South);10;0;53.223700;63.652000;Kostanay, Kazakhstan;
246;Nuremberg-Chengdu(South);9;71;0.000000;0.000000;Orenburg;
247;Nuremberg-Chengdu(South);8;Moscow, Moscow;0.000000;0.000000;Moscow;
248;Nuremberg-Chengdu(South);7;Brest, Brest;0.000000;0.000000;Brest;
249;Nuremberg-Chengdu(South);6;0;52.073400;23.603800;Terespol, Poland;
250;Nuremberg-Chengdu(South);5;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
251;Nuremberg-Chengdu(South);4;Poznan, Greater Poland;0.000000;0.000000;Poznan;
252;Nuremberg-Chengdu(South);3;77;0.000000;0.000000;Berlin;
253;Nuremberg-Chengdu(South);2;17533;0.000000;0.000000;Erfurt;
254;Nuremberg-Chengdu(South);1;Nuremberg, Bavaria;0.000000;0.000000;Nuremberg;P
255;Tilburg-Chengdu(South);22;Chengdu, Sichuan;0.000000;0.000000;Chengdu;D
256;Tilburg-Chengdu(South);21;0;34.367750;107.237050;Baoji, Shaanxi, China;
257;Tilburg-Chengdu(South);20;16722;0.000000;0.000000;Wuwei;
258;Tilburg-Chengdu(South);19;17179;0.000000;0.000000;Jiuquan;
259;Tilburg-Chengdu(South);18;0;42.821594;93.497772;Kumul, Xinjiang, China;
260;Tilburg-Chengdu(South);17;0;43.825592;87.616852;Urumqi, Xinjiang, China;
261;Tilburg-Chengdu(South);16;60;0.000000;0.000000;Alashankou;
262;Tilburg-Chengdu(South);15;0;45.256600;82.493100;Dostyk, Kazakhstan;
263;Tilburg-Chengdu(South);14;0;48.318623;74.980324;Aktogay, Kazakhstan;
264;Tilburg-Chengdu(South);13;70;0.000000;0.000000;Astana;
265;Tilburg-Chengdu(South);12;0;53.223700;63.652000;Kostanay, Kazakhstan;
266;Tilburg-Chengdu(South);11;71;0.000000;0.000000;Orenburg;
267;Tilburg-Chengdu(South);10;Moscow, Moscow;0.000000;0.000000;Moscow;
268;Tilburg-Chengdu(South);9;Brest, Brest;0.000000;0.000000;Brest;
269;Tilburg-Chengdu(South);8;0;52.073400;23.603800;Terespol, Poland;
270;Tilburg-Chengdu(South);7;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
271;Tilburg-Chengdu(South);6;Poznan, Greater Poland;0.000000;0.000000;Poznan;
272;Tilburg-Chengdu(South);5;77;0.000000;0.000000;Berlin;
273;Tilburg-Chengdu(South);4;17500;0.000000;0.000000;Hannover;
274;Tilburg-Chengdu(South);3;17497;0.000000;0.000000;Dortmund;
275;Tilburg-Chengdu(South);2;0;51.370000;6.168060;Venlo, Limburg;
276;Tilburg-Chengdu(South);1;Tilburg, North Brabant;0.000000;0.000000;Tilburg;P
277;Chongqing-Duisburg(South);20;Duisburg, North Rhine-Westphalia;0.000000;0.000000;Duisburg;D
278;Chongqing-Duisburg(South);19;17500;0.000000;0.000000;Hannover;
279;Chongqing-Duisburg(South);18;77;0.000000;0.000000;Berlin;
280;Chongqing-Duisburg(South);17;Poznan, Greater Poland;0.000000;0.000000;Poznan;
281;Chongqing-Duisburg(South);16;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
282;Chongqing-Duisburg(South);15;0;52.073400;23.603800;Terespol, Poland;
283;Chongqing-Duisburg(South);14;Brest, Brest;0.000000;0.000000;Brest;
284;Chongqing-Duisburg(South);13;Moscow, Moscow;0.000000;0.000000;Moscow;
285;Chongqing-Duisburg(South);12;71;0.000000;0.000000;Orenburg;
286;Chongqing-Duisburg(South);11;0;53.223700;63.652000;Kostanay, Kazakhstan;
287;Chongqing-Duisburg(South);10;70;0.000000;0.000000;Astana;
288;Chongqing-Duisburg(South);9;0;48.318623;74.980324;Aktogay, Kazakhstan;
289;Chongqing-Duisburg(South);8;0;45.256600;82.493100;Dostyk, Kazakhstan;
290;Chongqing-Duisburg(South);7;60;0.000000;0.000000;Alashankou;
291;Chongqing-Duisburg(South);6;0;43.825592;87.616852;Urumqi, Xinjiang, China;
292;Chongqing-Duisburg(South);5;0;42.821594;93.497772;Kumul, Xinjiang, China;
293;Chongqing-Duisburg(South);4;17179;0.000000;0.000000;Jiuquan;
294;Chongqing-Duisburg(South);3;16722;0.000000;0.000000;Wuwei;
295;Chongqing-Duisburg(South);2;Xi'an, Shaanxi;0.000000;0.000000;Xian;
296;Chongqing-Duisburg(South);1;Chongqing, Chongqing;0.000000;0.000000;Chongqing;P
308;Chongqing-Vorsino(North);8;Vorsino, Kaluga;0.000000;0.000000;Vorsino;D
309;Chongqing-Vorsino(North);7;0;56.845600;60.631500;Ekaterinburg, Russia;
310;Chongqing-Vorsino(North);6;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
311;Chongqing-Vorsino(North);5;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
312;Chongqing-Vorsino(North);4;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
313;Chongqing-Vorsino(North);3;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
314;Chongqing-Vorsino(North);2;Xi'an, Shaanxi;0.000000;0.000000;Xi'an;
315;Chongqing-Vorsino(North);1;Chongqing, Chongqing;0.000000;0.000000;Chongqing;P
316;Duisburg-Chongqing(South);20;Chongqing, Chongqing;0.000000;0.000000;Chongqing;D
317;Duisburg-Chongqing(South);19;Xi'an, Shaanxi;0.000000;0.000000;Xian;
318;Duisburg-Chongqing(South);18;16722;0.000000;0.000000;Wuwei;
319;Duisburg-Chongqing(South);17;17179;0.000000;0.000000;Jiuquan;
320;Duisburg-Chongqing(South);16;0;42.821594;93.497772;Kumul, Xinjiang, China;
321;Duisburg-Chongqing(South);15;0;43.825592;87.616852;Urumqi, Xinjiang, China;
322;Duisburg-Chongqing(South);14;60;0.000000;0.000000;Alashankou;
323;Duisburg-Chongqing(South);13;0;45.256600;82.493100;Dostyk, Kazakhstan;
324;Duisburg-Chongqing(South);12;0;48.318623;74.980324;Aktogay, Kazakhstan;
325;Duisburg-Chongqing(South);11;70;0.000000;0.000000;Astana;
326;Duisburg-Chongqing(South);10;0;53.223700;63.652000;Kostanay, Kazakhstan;
327;Duisburg-Chongqing(South);9;71;0.000000;0.000000;Orenburg;
328;Duisburg-Chongqing(South);8;Moscow, Moscow;0.000000;0.000000;Moscow;
329;Duisburg-Chongqing(South);7;Brest, Brest;0.000000;0.000000;Brest;
330;Duisburg-Chongqing(South);6;0;52.073400;23.603800;Terespol, Poland;
331;Duisburg-Chongqing(South);5;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
332;Duisburg-Chongqing(South);4;Poznan, Greater Poland;0.000000;0.000000;Poznan;
333;Duisburg-Chongqing(South);3;77;0.000000;0.000000;Berlin;
334;Duisburg-Chongqing(South);2;17500;0.000000;0.000000;Hannover;
335;Duisburg-Chongqing(South);1;Duisburg, North Rhine-Westphalia;0.000000;0.000000;Duisburg;P
336;Nanjing-Vorsino(North);16;Vorsino, Kaluga;0.000000;0.000000;Vorsino;D
337;Nanjing-Vorsino(North);15;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
338;Nanjing-Vorsino(North);14;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
339;Nanjing-Vorsino(North);13;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
340;Nanjing-Vorsino(North);12;22967;0.000000;0.000000;Nizhneudinsk;
341;Nanjing-Vorsino(North);11;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
342;Nanjing-Vorsino(North);10;22475;0.000000;0.000000;Ulan-Ude;
343;Nanjing-Vorsino(North);9;22490;0.000000;0.000000;Chita;
344;Nanjing-Vorsino(North);8;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
345;Nanjing-Vorsino(North);7;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
346;Nanjing-Vorsino(North);6;0;49.220287;119.754410;Hulun Buir;
347;Nanjing-Vorsino(North);5;Harbin, Heilongjiang;0.000000;0.000000;Harbin;
348;Nanjing-Vorsino(North);4;Changchun, Jilin;0.000000;0.000000;Changchun;
349;Nanjing-Vorsino(North);3;Shenyang, Liaoning;0.000000;0.000000;Shenyang;
350;Nanjing-Vorsino(North);2;Tianjin, Tianjin;0.000000;0.000000;Tianjin;
351;Nanjing-Vorsino(North);1;Nanjing, Jiangsu;0.000000;0.000000;Nanjing;P
352;Nanjing-Yekaterinburg(North);15;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;D
353;Nanjing-Yekaterinburg(North);14;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
354;Nanjing-Yekaterinburg(North);13;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
355;Nanjing-Yekaterinburg(North);12;22967;0.000000;0.000000;Nizhneudinsk;
356;Nanjing-Yekaterinburg(North);11;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
357;Nanjing-Yekaterinburg(North);10;22475;0.000000;0.000000;Ulan-Ude;
358;Nanjing-Yekaterinburg(North);9;22490;0.000000;0.000000;Chita;
359;Nanjing-Yekaterinburg(North);8;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
360;Nanjing-Yekaterinburg(North);7;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
